Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount,Target,RSI,MA5,MA20
1542931200000,2018-11-23,BTCUSDT,4370.9,4484.0,4222.94,4420.61,49371.920322,215283656.11539477,227935,3932.44,178.9835407940535,4035.2479999999996,3843.082
1542844800000,2018-11-22,BTCUSDT,4661.08,4721.77,4335.0,4370.0,34531.119143,157459733.72414753,180335,4420.61,199.14891146589255,4134.206,3889.332
1542758400000,2018-11-21,BTCUSDT,4559.91,4787.2,4413.85,4661.07,61071.829475,281264433.4846592,301920,4370.0,195.81365079721292,4293.9800000000005,3953.3660000000004
1542672000000,2018-11-20,BTCUSDT,4913.4,5048.24,4326.0,4558.86,117380.95159,548036628.7293574,596769,4661.07,257.4602285827213,4388.596,4009.6649999999995
1542585600000,2018-11-19,BTCUSDT,5661.94,5664.0,4855.0,4910.03,70580.892856,368688743.45440894,378495,4558.86,186.59675249995135,4584.114,4077.8979999999997
1542499200000,2018-11-18,BTCUSDT,5630.49,5738.17,5617.0,5662.0,23844.999347,134893236.9862243,154817,4910.03,159.19426511835525,4832.392,4190.4515
1542412800000,2018-11-17,BTCUSDT,5650.57,5656.6,5565.43,5628.29,26411.241413,148072393.10210443,171403,5662.0,164.11939343794978,5084.049999999999,4301.6885
1542326400000,2018-11-16,BTCUSDT,5757.09,5782.89,5549.25,5655.94,38721.802274,219097215.966752,221493,5628.29,147.90662818495997,5283.024,4409.048000000001
1542240000000,2018-11-15,BTCUSDT,5917.2,5939.54,5403.42,5753.4,47700.829401,270133503.66131264,303825,5655.94,153.06882735530615,5521.932,4508.226000000001
1542153600000,2018-11-14,BTCUSDT,6458.98,6482.84,5656.87,5922.41,46478.964003,279632622.8943677,319011,5753.4,144.7959651535993,5724.407999999999,4606.7645
1542067200000,2018-11-13,BTCUSDT,6451.68,6498.0,6391.15,6457.66,11790.564933,76142983.15196352,150940,5922.41,113.66454335998762,5883.54,4735.447
1541980800000,2018-11-12,BTCUSDT,6450.71,6497.0,6421.0,6453.07,10132.782567,65390882.14088421,123144,6457.66,113.29514796188153,6048.496,4850.05
1541894400000,2018-11-11,BTCUSDT,6435.16,6462.14,6355.0,6449.81,8213.507117,52709099.31784609,98435,6453.07,114.70878119144,6207.27,4963.0395
1541808000000,2018-11-10,BTCUSDT,6419.99,6475.55,6411.0,6433.05,7714.829926,49745307.64123968,97746,6449.81,108.44353977629456,6343.2,5082.626
1541721600000,2018-11-09,BTCUSDT,6479.84,6511.53,6391.01,6419.99,11787.616583,75997777.50255908,117043,6433.05,111.21347617761504,6442.716,5188.8335
1541635200000,2018-11-08,BTCUSDT,6578.46,6594.0,6468.22,6479.84,13259.789282,86450363.67835227,145405,6419.99,108.22763811473855,6447.152,5299.5830000000005
1541548800000,2018-11-07,BTCUSDT,6522.73,6615.15,6509.0,6578.46,14271.591117,93820576.63463956,151060,6479.84,109.05345287082964,6472.2300000000005,5434.7455
1541462400000,2018-11-06,BTCUSDT,6468.99,6531.31,6445.18,6519.11,11926.565699,77336101.18719475,150475,6578.46,106.66904731539348,6486.089999999999,5567.591
1541376000000,2018-11-05,BTCUSDT,6485.85,6504.39,6431.02,6468.99,8987.882156,58127213.13931594,114235,6519.11,111.60068250628626,6493.278,5686.7515
1541289600000,2018-11-04,BTCUSDT,6388.0,6525.0,6359.0,6485.85,10592.394943,68169573.18695,126200,6468.99,121.9518116161923,6506.45,5814.4220000000005
1541203200000,2018-11-03,BTCUSDT,6432.8,6439.97,6345.0,6387.09,7661.241476,48934237.93991929,83836,6485.85,132.40643120716928,6487.9,5912.746
1541116800000,2018-11-02,BTCUSDT,6410.0,6460.34,6388.2,6433.98,9739.440679,62589428.22024873,109482,6387.09,131.60505886586816,6459.003999999999,6015.945
1541030400000,2018-11-01,BTCUSDT,6369.52,6442.65,6348.66,6410.0,9099.035841,58031686.8315247,89601,6433.98,141.10265001522998,6437.181999999999,6103.3915
1540944000000,2018-10-31,BTCUSDT,6330.01,6428.0,6245.02,6371.93,12148.888216,76970488.28166042,111552,6410.0,168.5064068339561,6417.7699999999995,6194.045
1540857600000,2018-10-30,BTCUSDT,6344.5,6395.0,6317.01,6330.87,8877.175385,56393439.18288881,95116,6371.93,-175.26618818518835,6386.774,6265.0869999999995
1540771200000,2018-10-29,BTCUSDT,6489.93,6505.01,6315.0,6344.5,13827.224067,88484721.03624511,135586,6330.87,-217.2331214884415,6378.255999999999,6299.2119999999995
1540684800000,2018-10-28,BTCUSDT,6505.6,6514.17,6453.0,6489.93,5743.933728,37298357.26271342,71647,6344.5,950.348953140582,6389.446000000001,6342.294
1540598400000,2018-10-27,BTCUSDT,6538.63,6558.35,6463.04,6505.6,7776.907864,50667220.04441258,86848,6489.93,547.139903514817,6408.566000000001,6384.777
1540512000000,2018-10-26,BTCUSDT,6528.13,6600.0,6515.01,6538.63,9443.504156,61792487.79642334,77985,6505.6,362.4241402562367,6441.906000000001,6424.038500000001
1540425600000,2018-10-25,BTCUSDT,6566.81,6575.09,6502.8,6528.09,10342.701244,67691945.44596253,75563,6538.63,767.1088082901556,6481.35,6454.3225
1540339200000,2018-10-24,BTCUSDT,6553.51,6630.0,6547.53,6565.5,11951.543977,78795617.02141578,90762,6528.09,-2383.641975308631,6525.55,6459.7145
1540252800000,2018-10-23,BTCUSDT,6581.2,6595.0,6515.45,6553.51,13856.601756,90969791.0251596,86938,6565.5,898.0232558139394,6538.2660000000005,6464.736500000001
1540166400000,2018-10-22,BTCUSDT,6590.12,6639.0,6535.27,6581.2,16213.69266,106815019.55165032,101673,6553.51,299.9821762766238,6553.386,6471.3060000000005
1540080000000,2018-10-21,BTCUSDT,6585.72,6663.9,6580.0,6590.11,6515.357792,43146401.58918715,68018,6581.2,315.2311528870144,6563.682000000001,6479.159000000001
1539993600000,2018-10-20,BTCUSDT,6528.88,6617.65,6505.55,6588.4,19240.722247,126325797.49570584,110809,6590.11,163.26064278972717,6575.744000000001,6487.5795
1539907200000,2018-10-19,BTCUSDT,6618.96,6648.14,6523.0,6528.88,20772.60077,136686215.6690547,112337,6588.4,296.912539515277,6568.42,6490.0315
1539820800000,2018-10-18,BTCUSDT,6739.01,6796.0,6567.0,6618.96,20116.521941,134777360.1544343,138002,6528.88,177.9527182235832,6581.509999999999,6492.0565
1539734400000,2018-10-17,BTCUSDT,6762.76,6811.12,6676.01,6740.89,26641.431379,179641733.16423723,158746,6618.96,133.83022549869895,6613.447999999999,6503.1455
1539648000000,2018-10-16,BTCUSDT,6752.5,6900.0,6670.0,6759.27,27557.957764,186122772.22286084,175075,6740.89,119.55182072829112,6647.280000000001,6517.6595
1539561600000,2018-10-15,BTCUSDT,6339.34,7680.0,6300.0,6752.5,90748.031246,627984505.5555727,456913,6759.27,122.18872549019602,6680.1,6530.992
1539475200000,2018-10-14,BTCUSDT,6332.92,6416.0,6308.0,6339.34,15627.411314,99527294.08483064,96113,6752.5,-234.47772096420695,6642.192,6528.6044999999995
1539388800000,2018-10-13,BTCUSDT,6298.0,6345.0,6285.07,6332.93,19098.070025,120728650.99596693,108981,6339.34,-195.4190073550699,6584.986,6523.552000000001
1539302400000,2018-10-12,BTCUSDT,6252.71,6360.0,6209.0,6298.01,29004.071419,183030273.0112748,148077,6332.93,-126.50652481090506,6496.41,6517.9525
1539216000000,2018-10-11,BTCUSDT,6630.21,6633.92,6205.0,6252.68,48712.400332,308153124.4458242,253224,6298.01,-110.52612468683044,6395.092,6511.99
1539129600000,2018-10-10,BTCUSDT,6656.67,6659.95,6530.0,6631.0,15390.661444,101609680.88217255,99789,6252.68,985.2061068702284,6370.7919999999995,6526.9965
1539043200000,2018-10-09,BTCUSDT,6673.01,6685.38,6607.0,6656.61,15354.779469,102115186.42882323,101956,6631.0,650.7468477206619,6434.246,6542.602000000001
1538956800000,2018-10-08,BTCUSDT,6615.26,6715.6,6587.0,6673.01,23123.419541,153704602.4302414,135156,6656.61,718.4729332316709,6502.262,6551.755999999999
1538870400000,2018-10-07,BTCUSDT,6596.44,6640.0,6525.0,6615.26,17406.831762,114489082.7536428,82844,6673.01,2587.3558648110743,6565.7119999999995,6557.239
1538784000000,2018-10-06,BTCUSDT,6635.65,6651.0,6566.77,6594.27,10939.505391,72247942.41429408,62065,6615.26,11085.51959113987,6634.030000000001,6560.021000000001
1538697600000,2018-10-05,BTCUSDT,6591.69,6697.0,6543.08,6635.65,16096.552392,106264514.65757656,86701,6594.27,648.2157909525166,6634.960000000001,6565.399
1538611200000,2018-10-04,BTCUSDT,6510.01,6643.46,6505.09,6593.79,20074.300818,132348680.67600606,96824,6635.65,-2391.8156535558105,6622.396000000001,6566.813499999999
1538524800000,2018-10-03,BTCUSDT,6525.79,6549.0,6430.0,6510.0,28451.969138,184622957.0249073,150607,6593.79,-207.9301832041225,6589.794,6564.637999999999
1538438400000,2018-10-02,BTCUSDT,6610.0,6640.0,6494.0,6525.79,28245.810088,185725492.2802391,147274,6510.0,-204.51430529381452,6571.9,6561.8675
1538352000000,2018-10-01,BTCUSDT,6626.57,6667.09,6510.0,6611.61,20621.506894,136115256.9683068,129733,6525.79,-399.8296543402637,6575.3679999999995,6562.9425
1538265600000,2018-09-30,BTCUSDT,6597.66,6662.0,6533.0,6626.57,27764.724519,183438992.37719536,153447,6611.61,201.32994464366527,6573.551999999999,6564.851
1538179200000,2018-09-29,BTCUSDT,6634.58,6636.0,6464.57,6596.38,30255.9597,198424303.60660568,171027,6626.57,219.5027519453404,6574.07,6568.226
1538092800000,2018-09-28,BTCUSDT,6689.12,6814.8,6540.88,6634.58,42399.448523,283144987.50423056,211849,6596.38,183.1654633508629,6598.986,6569.0070000000005
1538006400000,2018-09-27,BTCUSDT,6467.84,6750.0,6434.0,6689.13,33087.428297,216914853.24175173,182590,6634.58,153.7472791843279,6631.6539999999995,6566.419
1537920000000,2018-09-26,BTCUSDT,6445.11,6557.99,6379.7,6465.12,33484.54207,216859675.30134344,184238,6689.13,-176.45888594164393,6602.356,6551.711499999999
1537833600000,2018-09-25,BTCUSDT,6581.42,6584.01,6325.02,6447.54,40301.029452,258927200.8310643,219965,6465.12,-127.75625388625812,6566.55,6536.4635
1537747200000,2018-09-24,BTCUSDT,6706.81,6730.0,6557.0,6581.39,35305.73991,234355999.54311827,185297,6447.54,-419.722767954595,6563.552000000001,6548.566000000001
1537660800000,2018-09-23,BTCUSDT,6723.05,6788.23,6661.75,6708.0,30286.229773,203479219.38640648,168354,6581.39,551.1753288764287,6578.236,6567.3195
1537574400000,2018-09-22,BTCUSDT,6759.01,6839.03,6627.0,6723.05,29349.690667,197210670.89197847,145720,6708.0,408.6115856499458,6585.0199999999995,6588.5715
1537488000000,2018-09-21,BTCUSDT,6492.0,6784.86,6491.0,6759.02,51779.343463,345746941.9999864,292494,6723.05,422.14476777174104,6643.8,6613.888499999999
1537401600000,2018-09-20,BTCUSDT,6392.0,6540.0,6325.0,6492.0,25189.024728,161844271.63360685,153686,6759.02,-511.6416150898913,6652.692,6606.938499999999
1537315200000,2018-09-19,BTCUSDT,6336.39,6517.7,6123.0,6391.89,39044.080082,247455364.5237956,198215,6492.0,-440.94488188976504,6614.7919999999995,6593.702499999999
1537228800000,2018-09-18,BTCUSDT,6248.69,6390.0,6224.98,6336.45,32620.86667,205736329.40707865,169055,6391.89,-266.7212422097812,6540.482,6576.8745
1537142400000,2018-09-17,BTCUSDT,6500.08,6533.84,6201.0,6248.69,35987.254738,228970700.75042212,196924,6336.45,-115.50479444505686,6445.610000000001,6558.546
1537056000000,2018-09-16,BTCUSDT,6514.96,6524.62,6370.0,6505.0,27568.132897,178614079.15149954,145921,6248.69,-543.3412848564632,6394.806,6554.0824999999995
1536969600000,2018-09-15,BTCUSDT,6476.63,6565.45,6466.13,6514.96,25243.656612,164557841.0798692,141362,6505.0,-823.5077376565969,6399.398,6548.048000000001
1536883200000,2018-09-14,BTCUSDT,6487.39,6584.99,6385.62,6476.63,37173.339277,241466662.64800572,198375,6514.96,-400.31655587211264,6416.346,6542.1900000000005
1536796800000,2018-09-13,BTCUSDT,6338.62,6535.0,6337.4,6487.38,40465.063107,260985165.19184464,215637,6476.63,-291.69764560099173,6446.532,6541.058999999999
1536710400000,2018-09-12,BTCUSDT,6293.0,6360.0,6192.37,6338.62,31433.645939,197398009.0125667,165590,6487.38,-465.2173913043485,6464.518000000001,6531.700500000001
1536624000000,2018-09-11,BTCUSDT,6311.99,6404.0,6169.68,6294.91,33104.88859,208346648.80045933,173335,6338.62,-385.57295420297464,6422.5,6515.8655
1536537600000,2018-09-10,BTCUSDT,6252.26,6373.98,6221.0,6312.0,32439.456432,204178349.9698747,165286,6294.91,-175.1141467760497,6381.908,6500.137
1536451200000,2018-09-09,BTCUSDT,6185.06,6441.0,6141.53,6250.81,37053.92382,233583450.10542047,176709,6312.0,-75.48940265535145,6336.744000000001,6482.8585
1536364800000,2018-09-08,BTCUSDT,6395.54,6478.0,6111.0,6185.05,38215.032171,241711345.37120345,180831,6250.81,-61.35315985130126,6276.278,6460.3820000000005
1536278400000,2018-09-07,BTCUSDT,6516.84,6544.0,6320.0,6395.54,38906.28805,250716129.90518975,194451,6185.05,-138.82469461868592,6287.661999999999,6445.7025
1536192000000,2018-09-06,BTCUSDT,6697.27,6725.0,6265.0,6516.01,60644.464227,390391932.2091176,280845,6395.54,2603.3735943356824,6331.8820000000005,6448.247
1536105600000,2018-09-05,BTCUSDT,7359.05,7397.3,6682.0,6700.0,63715.256267,449463489.0579976,308813,6516.01,262.5880367401257,6409.482000000001,6460.87
1536019200000,2018-09-04,BTCUSDT,7263.0,7410.0,7227.17,7359.06,35300.640518,258978411.271086,183178,6700.0,143.5659733427211,6631.1320000000005,6499.753500000001
1535932800000,2018-09-03,BTCUSDT,7302.0,7338.28,7191.63,7263.02,32396.018371,235393601.4251404,173846,7359.06,144.73790580974628,6846.726,6527.5045
1535846400000,2018-09-02,BTCUSDT,7201.57,7345.45,7127.0,7302.01,39814.840352,288526018.71327895,210282,7263.02,156.93655035695912,7028.020000000001,6556.452499999999
1535760000000,2018-09-01,BTCUSDT,7011.21,7275.0,7008.74,7200.01,40323.414093,287299347.7691456,217286,7302.01,181.1313042843588,7164.82,6578.502
1535673600000,2018-08-31,BTCUSDT,6984.84,7089.0,6888.0,7011.21,40467.400638,282722730.06131953,203142,7200.01,232.11493134797416,7227.062,6604.4625
1535587200000,2018-08-30,BTCUSDT,7033.21,7063.63,6784.81,6984.84,44716.77462,309357226.58362526,230848,7011.21,247.27415269569417,7152.218000000001,6634.109999999999
1535500800000,2018-08-29,BTCUSDT,7077.0,7133.81,6912.34,7031.22,43252.487392,304565438.4850058,223772,6984.84,184.30118394455667,7105.858,6668.8485
1535414400000,2018-08-28,BTCUSDT,6907.26,7135.0,6860.0,7076.11,48352.917163,338220284.29016566,252033,7031.22,169.14490527393752,7060.678,6710.219499999999
1535328000000,2018-08-27,BTCUSDT,6700.0,6940.51,6646.5,6908.64,37747.078747,254214730.3171242,205441,7076.11,218.60250737463107,7002.4039999999995,6730.4015
1535241600000,2018-08-26,BTCUSDT,6733.64,6775.27,6568.0,6700.0,20107.297208,134117930.3957502,130769,6908.64,290.3604265455599,6940.161999999999,6739.6535
1535155200000,2018-08-25,BTCUSDT,6686.98,6789.0,6650.61,6733.64,19220.505929,129083702.47542232,122483,6700.0,243.88158734209512,6889.9220000000005,6752.503999999999
1535068800000,2018-08-24,BTCUSDT,6525.0,6725.0,6440.5,6681.64,38305.675322,251513064.47447148,180167,6733.64,394.0650122334845,6820.005999999999,6762.217
1534982400000,2018-08-23,BTCUSDT,6362.57,6576.99,6342.28,6525.01,40358.166825,259786384.55491504,187637,6681.64,11188.333333333425,6709.786,6771.5365
1534896000000,2018-08-22,BTCUSDT,6479.98,6882.54,6251.2,6360.89,77909.391359,512501182.2029021,326562,6525.01,-242.6823154728557,6600.236,6774.835499999999
1534809600000,2018-08-21,BTCUSDT,6251.0,6500.0,6235.08,6480.0,41569.947408,265458342.7817206,180578,6360.89,-32.194616977225564,6556.236,6783.2355
1534723200000,2018-08-20,BTCUSDT,6477.53,6530.0,6220.0,6254.84,49435.55526,317617945.7492608,237055,6480.0,-28.071376143148967,6460.476000000001,6783.437
1534636800000,2018-08-19,BTCUSDT,6387.96,6541.0,6300.0,6477.53,45190.847994,289271954.5532653,190758,6254.84,-56.6065883951095,6419.654,6798.061
1534550400000,2018-08-18,BTCUSDT,6579.04,6620.0,6288.0,6387.96,53742.322172,345964004.3657212,276121,6477.53,-57.47306200357107,6392.244000000001,6797.682000000001
1534464000000,2018-08-17,BTCUSDT,6316.0,6585.0,6285.4,6584.49,57851.610803,374472431.7235812,296730,6387.96,-155.4274465691785,6436.964,6801.106
1534377600000,2018-08-16,BTCUSDT,6265.27,6480.0,6205.6,6311.75,48515.254618,307755605.1624039,228942,6584.49,-98.5365998603454,6403.314,6781.693499999999
1534291200000,2018-08-15,BTCUSDT,6188.08,6609.0,6172.11,6267.16,68806.687026,439109005.4034304,329413,6311.75,-80.73449729078848,6405.778,6727.0985
1534204800000,2018-08-14,BTCUSDT,6248.25,6250.33,5880.0,6188.08,50186.745091,303179556.3624503,252004,6267.16,-64.40886006103392,6347.888,6673.3515
1534118400000,2018-08-13,BTCUSDT,6308.56,6545.0,6145.04,6246.35,53895.828783,341552293.0073,239602,6188.08,-95.16073019372178,6319.566000000001,6620.568499999999
1534032000000,2018-08-12,BTCUSDT,6222.55,6472.3,6130.0,6308.33,38567.770712,243227298.87942725,190399,6246.35,-176.73551714453475,6264.334,6575.9845000000005
1533945600000,2018-08-11,BTCUSDT,6148.13,6488.0,5971.0,6232.35,47133.418555,291056267.0892287,236173,6308.33,-131.37704721817695,6248.454,6537.0415
1533859200000,2018-08-10,BTCUSDT,6529.79,6575.88,6026.39,6144.01,59034.974902,374699380.94849145,289661,6232.35,-122.49688447445251,6223.824,6495.0
1533772800000,2018-08-09,BTCUSDT,6283.27,6622.81,6178.6,6529.79,51941.185111,332880900.89059937,248573,6144.01,21848.535564855072,6292.166,6469.9285
1533686400000,2018-08-08,BTCUSDT,6720.63,6721.54,6123.0,6285.0,59550.536319,382460776.49398136,305603,6529.79,-1376.149690341276,6299.896,6430.373
1533600000000,2018-08-07,BTCUSDT,6935.0,7150.46,6670.0,6720.06,45438.473501,316365882.1031662,247202,6285.0,566.6541697908849,6382.242,6420.944
1533513600000,2018-08-06,BTCUSDT,7024.19,7160.0,6821.0,6934.82,32760.191643,229071781.11536673,177378,6720.06,231.63475396335184,6522.736,6432.6849999999995
1533427200000,2018-08-05,BTCUSDT,7009.84,7089.87,6882.29,7024.19,32894.849782,229992627.52322164,148658,6934.82,263.73797241429764,6698.772,6447.2125
1533340800000,2018-08-04,BTCUSDT,7412.27,7494.81,6926.0,7009.84,36288.42601,262282965.4857332,199335,7024.19,231.83733196114983,6794.782000000001,6463.6224999999995
1533254400000,2018-08-03,BTCUSDT,7525.71,7540.0,7282.44,7418.78,44669.486047,330599837.7285522,226727,7009.84,198.27158422131384,7021.5380000000005,6508.311
1533168000000,2018-08-02,BTCUSDT,7600.08,7709.46,7455.72,7525.71,37665.696684,285656680.7015636,175627,7418.78,145.06985403143423,7182.668,6566.552000000001
1533081600000,2018-08-01,BTCUSDT,7735.67,7750.0,7430.0,7604.58,42582.312932,322252070.44348675,208008,7525.71,137.5753316086195,7316.62,6622.781
1532995200000,2018-07-31,BTCUSDT,8171.4,8180.0,7633.0,7730.93,48296.915587,379841367.2024023,239132,7604.58,127.4466085491136,7457.967999999999,6696.585499999999
1532908800000,2018-07-30,BTCUSDT,8210.99,8273.0,7866.0,8173.92,39692.416542,321599782.180698,206911,7730.93,121.96859258029536,7690.784,6781.405000000001
1532822400000,2018-07-29,BTCUSDT,8225.04,8294.51,8115.0,8211.0,25531.226185,209564023.05224952,144331,8173.92,122.25609275386688,7849.228,6872.557000000001
1532736000000,2018-07-28,BTCUSDT,8188.57,8246.54,8067.0,8225.04,26215.173839,214357817.0314018,144170,8211.0,117.43773492113672,7989.094,6954.5845
1532649600000,2018-07-27,BTCUSDT,7920.0,8285.0,7805.0,8188.57,43671.005891,350881696.75270694,227397,8225.04,114.45836757052864,8105.892,7048.4255
1532563200000,2018-07-26,BTCUSDT,8175.63,8315.69,7850.06,7920.0,43223.481682,352101207.6799552,235681,8188.57,140.58235806101237,8143.706,7131.0675
1532476800000,2018-07-25,BTCUSDT,8397.24,8491.77,8050.0,8175.64,48257.649124,398119757.80385005,277935,7920.0,116.8932213430373,8144.05,7230.4455
1532390400000,2018-07-24,BTCUSDT,7721.65,8486.0,7696.0,8397.24,60121.163749,487117211.68189824,326329,8175.64,119.04327502116652,8181.298000000001,7337.99
1532304000000,2018-07-23,BTCUSDT,7394.78,7833.0,7375.0,7721.01,41646.346671,320156546.58240986,219776,8397.24,226.6385988119919,8080.492,7408.624000000001
1532217600000,2018-07-22,BTCUSDT,7399.25,7582.4,7335.5,7394.79,30270.21844,225619234.83744207,144711,7721.01,456.6756610901236,7921.736,7466.746000000001
1532131200000,2018-07-21,BTCUSDT,7337.47,7458.47,7211.0,7398.78,28886.490291,212126417.2287315,164901,7394.79,436.1675322671882,7817.492,7529.4845000000005
1532044800000,2018-07-20,BTCUSDT,7468.86,7700.0,7273.0,7337.53,46140.313447,342862693.0959096,251391,7398.78,-1584.6030769230815,7649.87,7569.871499999999
1531958400000,2018-07-19,BTCUSDT,7381.88,7576.28,7270.0,7466.21,41218.256437,305198281.13948625,235597,7337.53,-2200.403361344538,7463.664,7628.931999999999
1531872000000,2018-07-18,BTCUSDT,7317.44,7588.08,7225.38,7381.9,59487.64345,440669913.2083524,327949,7466.21,-552.5282917190583,7395.842,7662.023999999999
1531785600000,2018-07-17,BTCUSDT,6723.33,7468.99,6652.04,7317.44,52105.423459,364669305.0369064,276178,7381.9,-267.00041113448907,7380.372,7681.154999999999
1531699200000,2018-07-16,BTCUSDT,6354.15,6747.3,6330.4,6723.35,36204.87708,237104112.45049536,201733,7317.44,-45.570361995629355,7245.286,7666.113
1531612800000,2018-07-15,BTCUSDT,6250.9,6395.0,6225.4,6353.01,22979.211508,145409822.7448766,114997,6723.35,-33.581989138800594,7048.382,7633.2715
1531526400000,2018-07-14,BTCUSDT,6214.57,6335.0,6178.0,6251.99,17783.071999,110959488.24719918,108052,6353.01,-30.912039735434973,6805.5380000000005,7574.931999999999
1531440000000,2018-07-13,BTCUSDT,6251.4,6350.0,6110.0,6214.57,26375.325286,164467999.80925834,144757,6251.99,-30.89716312056737,6572.072,7509.375
1531353600000,2018-07-12,BTCUSDT,6378.07,6380.28,6070.0,6250.57,31306.663348,194325733.7875043,150985,6214.57,-38.690451231857566,6358.697999999999,7441.674500000001
1531267200000,2018-07-11,BTCUSDT,6296.91,6406.0,6278.99,6378.07,28715.498487,182357469.02807087,151869,6250.57,-28.803885245080806,6289.642,7374.031499999999
1531180800000,2018-07-10,BTCUSDT,6662.78,6681.0,6263.0,6296.91,38560.672702,249099760.1897497,189913,6378.07,-14.101117443449368,6278.422,7280.181
1531094400000,2018-07-09,BTCUSDT,6712.1,6802.06,6612.24,6662.12,26732.40655,179250573.66648534,147315,6296.91,-62.45974558263842,6360.447999999999,7202.736999999999
1531008000000,2018-07-08,BTCUSDT,6753.48,6780.0,6667.44,6712.1,24622.947794,165941351.79836008,145349,6662.12,-104.19956349148237,6459.954,7127.089999999999
1530921600000,2018-07-07,BTCUSDT,6609.79,6818.16,6508.88,6756.98,23973.876886,158034155.17779145,145449,6712.1,-117.20941103147392,6561.236,7055.510499999999
1530835200000,2018-07-06,BTCUSDT,6529.2,6648.54,6425.0,6609.78,29397.094748,192230903.67599213,193854,6756.98,-103.3665407076606,6607.5779999999995,6989.9995
1530748800000,2018-07-05,BTCUSDT,6585.53,6712.0,6453.33,6529.2,35071.972898,230809190.30740517,216533,6609.78,-66.54891623355135,6654.036,6907.6775
1530662400000,2018-07-04,BTCUSDT,6511.01,6784.92,6441.11,6586.98,23571.892777,156277884.33011597,146203,6529.2,-85.71302772606037,6639.007999999999,6817.164500000001
1530576000000,2018-07-03,BTCUSDT,6615.29,6679.35,6463.01,6513.86,38657.781691,254550438.13768885,232914,6586.98,-84.78931780283222,6599.359999999999,6756.807000000001
1530489600000,2018-07-02,BTCUSDT,6360.82,6685.0,6271.62,6615.29,36230.452264,235524330.64865333,242589,6513.86,-724.3938552655909,6571.022,6717.831999999999
1530403200000,2018-07-01,BTCUSDT,6391.08,6441.06,6251.0,6356.81,27562.965974,175096501.49486908,183060,6615.29,20599.47368420905,6520.428,6665.733499999999
1530316800000,2018-06-30,BTCUSDT,6197.92,6528.99,6186.03,6390.07,37919.61284,241568568.0310778,230915,6356.81,590.9907300115872,6492.602,6618.3605
1530230400000,2018-06-29,BTCUSDT,5851.01,6300.0,5780.0,6197.92,33911.287278,201409363.91549844,212542,6390.07,-4901.141141141249,6414.79,6554.946000000001
1530144000000,2018-06-28,BTCUSDT,6134.73,6173.01,5827.0,5853.98,30585.266026,185247010.87925187,156241,6197.92,-196.68675458281825,6282.814,6478.55
1530057600000,2018-06-27,BTCUSDT,6065.89,6190.43,5971.0,6133.73,19225.671098,117103011.80356832,99481,5853.98,-381.5543914217886,6186.5019999999995,6419.3645
1529971200000,2018-06-26,BTCUSDT,6252.0,6272.54,6035.0,6070.78,19377.240484,119676555.56449406,113431,6133.73,-412.2805465882452,6129.296,6386.736
1529884800000,2018-06-25,BTCUSDT,6137.95,6350.0,6061.97,6252.0,39164.515306,242859915.8036461,218384,6070.78,-182.4587925485223,6101.682,6381.6855
1529798400000,2018-06-24,BTCUSDT,6149.98,6259.8,5750.0,6136.97,47445.998955,284095336.0578902,275996,6252.0,-121.41950515535598,6089.492,6375.9345
1529712000000,2018-06-23,BTCUSDT,6045.92,6260.0,6008.48,6149.98,26622.788589,162755765.84514263,170164,6136.97,-109.79406919275104,6148.692,6372.705
1529625600000,2018-06-22,BTCUSDT,6717.69,6733.97,5918.94,6045.0,52157.370833,327460666.9145165,300515,6149.98,-118.00169977690412,6130.946,6362.4265
1529539200000,2018-06-21,BTCUSDT,6763.21,6795.0,6672.57,6718.84,25428.854048,171149859.23602843,159783,6045.0,706.754904028684,6260.558,6379.464999999999
1529452800000,2018-06-20,BTCUSDT,6740.0,6817.23,6551.81,6761.51,26359.752452,175935335.65057912,166074,6718.84,759.2849366870993,6362.46,6402.695
1529366400000,2018-06-19,BTCUSDT,6711.39,6841.74,6653.0,6741.21,24311.421143,163420093.794135,160490,6761.51,582.8810204530444,6483.308,6406.6494999999995
1529280000000,2018-06-18,BTCUSDT,6444.06,6794.38,6380.0,6712.46,31821.434995,208570443.95997888,180773,6741.21,1259.3907584645438,6595.803999999999,6406.6675
1529193600000,2018-06-17,BTCUSDT,6482.5,6589.03,6422.0,6449.61,19847.247688,129120718.76299886,129759,6712.46,1318.6961206896658,6676.726,6391.299
1529107200000,2018-06-16,BTCUSDT,6380.01,6560.0,6320.86,6483.98,22277.241147,143760033.69408152,140470,6449.61,1304.291342775,6629.753999999999,6385.009
1529020800000,2018-06-15,BTCUSDT,6638.67,6666.66,6362.31,6388.9,30018.329905,196192096.14553955,184938,6483.98,641.3551157189241,6555.232000000001,6377.994000000001
1528934400000,2018-06-14,BTCUSDT,6292.78,6720.0,6260.0,6635.98,44478.130837,289074808.78413,256384,6388.9,188.2276214833759,6534.186,6380.444
1528848000000,2018-06-13,BTCUSDT,6530.0,6627.6,6118.68,6292.78,46185.5181,295395681.6623412,266517,6635.98,749.5693178245817,6450.249999999999,6369.39
1528761600000,2018-06-12,BTCUSDT,6872.0,6890.51,6435.0,6530.0,36722.211191,245787800.8012235,224658,6292.78,311.2691084883061,6466.3279999999995,6365.1255
